,0
2998,1
2999,1
3000,0
3001,1
3002,1
3003,0
3004,1
3005,1
3006,1
3007,1
3008,1
3009,0
3010,1
3011,1
3012,1
3013,1
3014,1
3015,1
3016,0
3017,1
3018,0
3019,0
3020,0
3021,1
3022,0
3023,1
3024,0
3025,0
3026,0
3027,0
3028,0
3029,1
3030,0
3031,1
3032,0
3033,1
3034,1
3035,1
3036,0
3037,0
3038,1
3039,0
3040,0
3041,1
3042,1
3043,1
3044,0
3045,0
3046,0
3047,1
3048,1
3049,0
3050,1
3051,1
3052,1
3053,0
3054,0
3055,0
3056,1
3057,1
3058,0
3059,0
3060,0
3061,1
3062,1
3063,0
3064,1
3065,1
3066,1
3067,1
3068,1
3069,1
3070,0
3071,0
3072,1
3073,1
3074,1
3075,0
3076,1
3077,1
3078,0
3079,1
3080,0
3081,0
3082,1
3083,0
3084,0
3085,0
3086,0
3087,1
3088,1
3089,1
3090,0
3091,0
3092,0
3093,1
3094,0
3095,0
3096,0
3097,1
3098,1
3099,0
3100,0
3101,0
3102,1
3103,1
3104,1
3105,0
3106,1
3107,1
3108,0
3109,1
3110,1
3111,1
3112,1
3113,1
3114,0
3115,0
3116,0
3117,0
3118,0
3119,1
3120,1
3121,0
3122,0
3123,1
3124,1
3125,0
3126,1
3127,0
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,1
3135,0
3136,1
3137,0
3138,1
3139,0
3140,1
3141,0
3142,0
3143,0
3144,1
3145,1
3146,1
3147,1
3148,0
3149,1
3150,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3159,1
3160,1
3161,1
3162,1
3163,1
3164,1
3165,1
3166,1
3167,1
3168,1
3169,1
3170,1
3171,1
3172,1
3173,0
3174,1
3175,0
3176,0
3177,0
3178,0
3179,0
3180,1
3181,1
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,1
3192,0
3193,0
3194,0
3195,1
3196,0
3197,1
3198,0
3199,1
3200,0
3201,0
3202,1
3203,1
3204,1
3205,0
3206,0
3207,1
3208,0
3209,1
3210,0
3211,0
3212,0
3213,0
3214,1
3215,1
3216,1
3217,0
3218,0
3219,0
3220,1
3221,1
3222,0
3223,0
3224,0
3225,1
3226,0
3227,1
3228,1
3229,0
3230,0
3231,1
3232,1
3233,0
3234,0
3235,1
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,1
3245,0
3246,0
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,1
3255,1
3256,1
3257,0
3258,0
3259,1
3260,0
3261,1
3262,0
3263,0
3264,0
3265,0
3266,1
3267,0
3268,0
3269,1
3270,0
3271,0
3272,0
3273,1
3274,0
3275,1
3276,1
3277,0
3278,1
3279,1
3280,1
3281,0
3282,1
3283,1
3284,0
3285,0
3286,1
3287,1
3288,1
3289,1
3290,0
3291,1
3292,0
3293,0
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0
3302,1
3303,0
3304,0
3305,0
3306,1
3307,1
3308,1
3309,1
3310,0
3311,1
3312,0
3313,0
3314,1
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,0
3323,0
3324,1
3325,0
3326,1
3327,0
3328,1
3329,0
3330,0
3331,0
3332,0
3333,0
3334,1
3335,1
3336,0
3337,1
3338,0
3339,1
3340,1
3341,1
3342,1
3343,0
3344,0
3345,0
3346,1
3347,0
3348,0
3349,1
3350,1
3351,0
3352,1
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,1
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0
3368,0
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,0
3389,0
3390,0
3391,0
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,0
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,1
3411,0
3412,0
3413,0
3414,1
3415,0
3416,0
3417,0
3418,0
3419,0
3420,0
3421,0
3422,0
3423,0
3424,0
3425,0
3426,0
3427,0
3428,0
3429,0
3430,1
3431,0
3432,1
3433,1
3434,1
3435,1
3436,1
3437,1
3438,1
3439,1
3440,1
3441,1
3442,1
3443,1
3444,0
3445,1
3446,1
3447,1
3448,1
3449,1
3450,1
3451,1
3452,0
3453,0
3454,0
3455,1
3456,1
3457,1
3458,1
3459,1
3460,0
3461,0
3462,1
3463,0
3464,0
3465,1
3466,1
3467,1
3468,0
3469,1
3470,1
3471,0
3472,1
3473,0
3474,0
3475,1
3476,1
3477,0
3478,0
3479,1
3480,1
3481,1
3482,0
3483,1
3484,1
3485,1
3486,1
3487,1
3488,1
3489,0
3490,1
3491,1
3492,1
3493,1
3494,0
3495,0
3496,0
3497,0
3498,0
3499,1
3500,0
3501,0
3502,0
3503,0
3504,0
3505,1
3506,0
3507,0
3508,0
3509,0
3510,1
3511,0
3512,1
3513,0
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
3520,1
3521,0
3522,0
3523,0
3524,0
3525,1
3526,1
3527,1
3528,1
3529,0
3530,1
3531,1
3532,1
3533,1
3534,1
3535,0
3536,0
3537,1
3538,1
3539,0
3540,1
3541,0
3542,0
3543,1
3544,1
3545,0
3546,0
3547,0
3548,1
3549,0
3550,1
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,1
3558,0
3559,0
3560,0
3561,1
3562,0
3563,0
3564,0
3565,0
3566,1
3567,0
3568,1
3569,0
3570,0
3571,0
3572,0
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0
3584,1
3585,1
3586,1
3587,1
3588,1
3589,0
3590,0
3591,0
3592,0
3593,0
3594,1
3595,1
3596,0
3597,0
3598,1
3599,1
3600,1
3601,1
3602,0
3603,1
3604,0
3605,0
3606,1
3607,0
3608,0
3609,1
3610,1
3611,1
3612,1
3613,0
3614,1
3615,0
3616,0
3617,0
3618,1
3619,1
3620,1
3621,1
3622,1
3623,0
3624,0
3625,0
3626,1
3627,1
3628,0
3629,1
3630,1
3631,1
3632,0
3633,0
3634,1
3635,0
3636,1
3637,0
3638,0
3639,0
3640,1
3641,0
3642,0
3643,0
3644,1
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,1
3654,1
3655,0
3656,0
3657,1
3658,1
3659,1
3660,1
3661,1
3662,0
3663,0
3664,0
3665,0
3666,1
3667,0
3668,0
3669,1
3670,1
3671,1
3672,1
3673,1
3674,1
3675,1
3676,1
3677,1
3678,1
3679,1
3680,0
3681,0
3682,1
3683,1
3684,1
3685,1
3686,0
3687,0
3688,0
3689,1
3690,1
3691,1
3692,1
3693,1
3694,1
3695,0
3696,0
3697,1
3698,0
3699,1
3700,1
3701,1
3702,1
3703,1
3704,1
3705,1
3706,1
3707,1
3708,1
3709,0
3710,0
3711,1
3712,1
3713,1
3714,1
3715,0
3716,1
3717,0
3718,0
3719,1
3720,1
3721,1
3722,1
3723,0
3724,0
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,0
3735,1
3736,0
3737,1
3738,0
3739,1
3740,0
3741,1
3742,1
3743,0
3744,1
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,1
3756,1
3757,1
3758,1
3759,0
3760,1
3761,1
3762,1
3763,1
3764,1
3765,1
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,1
3773,0
3774,1
3775,1
3776,0
3777,1
3778,1
3779,1
3780,1
3781,1
3782,1
3783,1
3784,1
3785,1
3786,1
3787,1
3788,0
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3796,0
3797,1
3798,1
3799,1
3800,0
3801,1
3802,1
3803,1
3804,0
3805,0
3806,1
3807,1
3808,0
3809,1
3810,1
3811,0
3812,1
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,1
3820,1
3821,1
3822,1
3823,1
3824,1
3825,0
3826,1
3827,1
3828,0
3829,0
3830,0
3831,1
3832,1
3833,1
3834,0
3835,1
3836,1
3837,1
3838,0
3839,1
3840,1
3841,0
3842,0
3843,0
3844,0
3845,0
3846,1
3847,0
3848,1
3849,0
3850,1
3851,1
3852,1
3853,1
3854,1
3855,1
3856,1
3857,1
3858,0
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,0
3869,1
3870,1
3871,1
3872,1
3873,1
3874,0
3875,1
3876,0
3877,1
3878,1
3879,0
3880,1
3881,0
3882,1
3883,1
3884,1
3885,0
3886,1
3887,1
3888,1
3889,0
3890,1
3891,1
3892,0
3893,1
3894,0
3895,0
3896,0
3897,1
3898,0
3899,1
3900,0
3901,0
3902,0
3903,1
3904,0
3905,0
3906,1
3907,0
3908,0
3909,1
3910,0
3911,1
3912,1
3913,0
3914,1
3915,1
3916,1
3917,1
3918,1
3919,0
3920,0
3921,0
3922,1
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,0
3930,1
3931,1
3932,1
3933,1
3934,1
3935,1
3936,1
3937,1
3938,1
3939,0
3940,1
3941,0
3942,1
3943,0
3944,1
3945,1
3946,1
3947,0
3948,0
3949,1
3950,1
3951,1
3952,1
3953,0
3954,1
3955,1
3956,0
3957,1
3958,1
3959,1
3960,0
3961,0
3962,1
3963,1
3964,0
3965,0
3966,0
3967,1
3968,0
3969,0
3970,1
3971,1
3972,1
3973,1
3974,1
3975,1
3976,0
3977,1
3978,1
3979,1
3980,0
3981,1
3982,1
3983,1
3984,0
3985,1
3986,0
3987,1
3988,1
3989,1
3990,1
3991,0
3992,1
3993,0
3994,0
3995,0
3996,1
3997,0
3998,1
3999,1
4000,0
4001,0
4002,0
4003,0
4004,1
4005,1
4006,1
4007,0
4008,1
4009,0
4010,1
4011,0
4012,0
4013,0
4014,0
4015,0
4016,0
4017,1
4018,0
4019,0
4020,0
4021,0
4022,1
4023,0
4024,1
4025,0
4026,0
4027,1
4028,1
4029,1
4030,0
4031,0
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,1
4041,0
4042,1
4043,0
4044,1
4045,0
4046,1
4047,1
4048,0
4049,1
4050,1
4051,0
4052,1
4053,1
4054,1
4055,1
4056,1
4057,1
4058,0
4059,1
4060,1
4061,1
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,1
4072,0
4073,0
4074,1
4075,1
4076,1
4077,1
4078,0
4079,0
4080,1
4081,0
4082,1
4083,0
4084,0
4085,1
4086,0
4087,1
4088,1
4089,0
4090,0
4091,0
4092,1
4093,1
4094,0
4095,0
4096,1
4097,0
4098,0
4099,0
4100,1
4101,0
4102,1
4103,1
4104,0
4105,1
4106,1
4107,1
4108,1
4109,1
4110,0
4111,0
4112,1
4113,1
4114,1
4115,1
4116,0
4117,0
4118,0
4119,1
4120,1
4121,1
4122,1
4123,0
4124,0
4125,1
4126,0
4127,1
4128,0
4129,0
4130,1
4131,1
4132,0
4133,0
4134,0
4135,0
4136,1
4137,1
4138,0
4139,0
4140,0
4141,1
4142,1
4143,1
4144,0
4145,1
4146,1
4147,0
4148,0
4149,1
4150,0
4151,0
4152,1
4153,1
4154,0
4155,1
4156,0
4157,0
4158,0
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,1
4166,1
4167,1
4168,1
4169,0
4170,1
4171,0
4172,0
4173,1
4174,1
4175,0
4176,0
4177,1
4178,0
4179,0
4180,1
4181,0
4182,0
4183,0
4184,0
4185,0
4186,0
4187,1
4188,0
4189,1
4190,0
4191,0
4192,0
4193,0
4194,0
4195,0
4196,1
4197,0
4198,0
4199,0
4200,1
4201,0
4202,1
4203,0
4204,1
4205,1
4206,1
4207,0
4208,0
4209,1
4210,1
4211,0
4212,0
4213,1
4214,0
4215,1
4216,1
4217,1
4218,1
4219,0
4220,0
4221,1
4222,0
4223,1
4224,1
4225,0
4226,1
4227,0
4228,1
4229,0
4230,1
4231,0
4232,1
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,1
4240,1
4241,1
4242,0
4243,1
4244,0
4245,1
4246,0
4247,1
4248,0
4249,0
4250,0
4251,1
4252,1
4253,0
4254,0
4255,0
4256,0
4257,1
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,1
4265,0
4266,0
4267,0
4268,0
4269,1
4270,1
4271,0
4272,1
4273,0
4274,0
4275,0
4276,0
4277,1
4278,0
4279,0
4280,1
4281,0
4282,0
4283,0
4284,1
4285,1
4286,0
4287,1
4288,1
4289,0
4290,0
4291,0
4292,1
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,1
4302,0
4303,1
4304,0
4305,1
4306,0
4307,1
4308,1
4309,1
4310,1
4311,0
4312,0
4313,0
4314,0
4315,1
4316,0
4317,0
4318,0
4319,0
4320,0
4321,1
4322,0
4323,0
4324,1
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,1
4334,0
4335,1
4336,1
4337,1
4338,0
4339,1
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,1
4347,0
4348,0
4349,0
4350,0
4351,1
4352,1
4353,0
4354,0
4355,0
4356,0
4357,0
4358,1
4359,1
4360,0
4361,1
4362,0
4363,0
4364,1
4365,1
4366,0
4367,0
4368,1
4369,1
4370,0
4371,0
4372,0
4373,0
4374,0
4375,0
4376,1
4377,0
4378,1
4379,1
4380,0
4381,0
4382,0
4383,0
4384,0
4385,1
4386,1
4387,1
4388,1
4389,0
4390,1
4391,0
4392,1
4393,1
4394,1
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,1
4408,1
4409,0
4410,1
4411,0
4412,1
4413,0
4414,0
4415,0
4416,0
4417,1
4418,1
4419,1
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,1
4428,0
4429,1
4430,1
4431,1
4432,0
4433,0
4434,1
4435,0
4436,0
4437,0
4438,0
4439,1
4440,1
4441,0
4442,0
4443,1
4444,0
4445,1
4446,1
4447,1
4448,1
4449,1
4450,1
4451,0
4452,0
4453,1
4454,1
4455,1
4456,1
4457,1
4458,1
4459,1
4460,1
4461,1
4462,1
4463,1
4464,1
4465,1
4466,1
4467,1
4468,1
4469,1
4470,1
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,1
4481,0
4482,1
4483,1
4484,1
4485,1
4486,1
4487,1
4488,1
4489,1
4490,1
4491,1
4492,1
4493,1
4494,1
4495,1
4496,1
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,0
4505,0
4506,1
4507,1
4508,0
4509,1
4510,1
4511,1
4512,1
4513,1
4514,1
4515,1
4516,1
4517,1
4518,0
4519,0
4520,0
4521,1
4522,1
4523,1
4524,0
4525,0
4526,1
4527,1
4528,0
4529,0
4530,0
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,1
4538,1
4539,1
4540,1
4541,1
4542,1
4543,1
4544,1
4545,1
4546,0
4547,0
4548,0
4549,0
4550,1
4551,1
4552,1
4553,1
4554,1
4555,1
4556,1
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,0
4564,1
4565,1
4566,1
4567,1
4568,1
4569,1
4570,1
4571,1
4572,1
4573,1
4574,1
4575,1
4576,1
4577,1
4578,1
4579,0
4580,1
4581,1
4582,1
4583,1
4584,0
4585,1
4586,0
4587,0
4588,1
4589,1
4590,0
4591,0
4592,1
4593,0
4594,1
4595,1
4596,1
4597,1
4598,0
4599,0
4600,1
4601,1
4602,1
4603,1
4604,0
4605,1
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,1
4613,0
4614,1
4615,1
4616,1
4617,1
4618,1
4619,1
4620,1
4621,1
4622,1
4623,1
4624,1
4625,1
4626,1
4627,1
4628,0
4629,1
4630,1
4631,1
4632,1
4633,1
4634,1
4635,1
4636,0
4637,1
4638,1
4639,1
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4646,1
4647,1
4648,1
4649,1
4650,1
4651,1
4652,1
4653,1
4654,1
4655,0
4656,1
4657,0
4658,1
4659,1
4660,1
4661,1
4662,1
4663,1
4664,1
4665,1
4666,1
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,1
4674,1
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,0
4682,1
4683,0
4684,1
4685,0
4686,0
4687,0
4688,0
4689,0
4690,0
4691,1
4692,1
4693,1
4694,1
4695,1
4696,0
4697,0
4698,0
4699,0
4700,1
4701,1
4702,0
4703,0
4704,1
4705,1
4706,0
4707,1
4708,1
4709,1
4710,1
4711,1
4712,0
4713,0
4714,1
4715,1
4716,0
4717,1
4718,1
4719,1
4720,1
4721,1
4722,1
4723,0
4724,1
4725,0
4726,0
4727,1
4728,1
4729,1
4730,0
4731,1
4732,1
4733,1
4734,0
4735,1
4736,1
4737,1
4738,1
4739,1
4740,0
4741,0
4742,1
4743,1
4744,1
4745,1
4746,0
4747,1
4748,0
4749,0
4750,1
4751,1
4752,1
4753,0
4754,1
4755,1
4756,1
4757,1
4758,0
4759,1
4760,0
4761,0
4762,1
4763,1
4764,0
4765,0
4766,1
4767,1
4768,0
4769,0
4770,0
4771,0
4772,0
4773,0
4774,0
4775,0
4776,1
4777,1
4778,0
4779,1
4780,1
4781,1
4782,1
4783,0
4784,1
4785,1
4786,0
4787,1
4788,1
4789,1
4790,1
4791,1
4792,1
4793,1
4794,0
4795,0
4796,1
4797,1
4798,1
4799,1
4800,1
4801,0
4802,0
4803,1
4804,0
4805,1
4806,0
4807,1
4808,1
4809,0
4810,1
4811,1
4812,1
4813,1
4814,1
4815,0
4816,0
4817,1
4818,0
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,1
4826,0
4827,0
4828,0
4829,0
4830,1
4831,1
4832,0
4833,1
4834,0
4835,1
4836,1
4837,0
4838,1
4839,0
4840,1
4841,0
4842,1
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,1
4850,1
4851,1
4852,0
4853,0
4854,0
4855,1
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,1
4865,0
4866,0
4867,0
4868,0
4869,0
4870,0
4871,1
4872,0
4873,1
4874,1
4875,0
4876,0
4877,0
4878,0
4879,0
4880,1
4881,1
4882,1
4883,1
4884,0
4885,0
4886,1
4887,1
4888,0
4889,1
4890,1
4891,1
4892,1
4893,0
4894,0
4895,0
4896,0
4897,0
4898,1
4899,0
4900,0
4901,0
4902,0
4903,1
4904,0
4905,0
4906,0
4907,1
4908,1
4909,1
4910,0
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,1
4920,1
4921,0
4922,1
4923,0
4924,1
4925,0
4926,1
4927,1
4928,0
4929,1
4930,0
4931,1
4932,0
4933,1
4934,0
4935,0
4936,1
4937,0
4938,0
4939,1
4940,1
4941,1
4942,1
4943,1
4944,1
4945,1
4946,1
4947,0
4948,0
4949,1
4950,1
4951,1
4952,1
4953,1
4954,0
4955,0
4956,1
4957,1
4958,1
4959,0
4960,1
4961,0
4962,0
4963,1
4964,1
4965,1
4966,1
4967,1
4968,1
4969,1
4970,1
4971,0
4972,1
4973,1
4974,1
4975,1
4976,1
4977,1
4978,0
4979,1
4980,1
4981,0
4982,1
4983,0
4984,1
4985,0
4986,1
4987,0
4988,0
4989,0
4990,1
4991,1
4992,1
4993,1
4994,1
4995,1
4996,0
4997,0
4998,0
4999,1
5000,0
5001,1
5002,0
5003,0
5004,1
5005,0
5006,1
5007,0
5008,0
5009,1
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,1
5021,0
5022,1
5023,0
5024,1
5025,1
5026,1
5027,1
5028,0
5029,0
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,1
5040,1
5041,0
5042,1
5043,1
5044,0
5045,1
5046,1
5047,1
5048,0
5049,0
5050,0
5051,1
5052,0
5053,1
5054,1
5055,0
5056,1
5057,0
5058,0
5059,1
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,1
5079,0
5080,0
5081,1
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,1
5092,0
5093,0
5094,0
5095,0
5096,0
5097,0
5098,0
5099,0
5100,0
5101,1
5102,0
5103,0
5104,1
5105,1
5106,1
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,1
5115,0
5116,0
5117,1
5118,0
5119,0
5120,1
5121,0
5122,0
5123,0
5124,1
5125,1
5126,0
5127,0
5128,0
5129,1
5130,0
5131,0
5132,1
5133,0
5134,0
5135,0
5136,1
5137,1
5138,0
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,0
5146,1
5147,0
5148,0
5149,0
5150,0
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,1
5165,1
5166,0
5167,0
5168,1
5169,1
5170,0
5171,1
5172,0
5173,1
5174,0
5175,0
5176,0
5177,1
5178,0
5179,1
5180,1
5181,1
5182,0
5183,1
5184,1
5185,0
5186,0
5187,0
5188,0
5189,1
5190,1
5191,0
5192,0
5193,0
5194,0
5195,1
5196,1
5197,1
5198,0
5199,1
5200,0
5201,0
5202,1
5203,0
5204,1
5205,1
5206,0
5207,1
5208,0
5209,1
5210,0
5211,1
5212,1
5213,0
5214,1
5215,1
5216,0
5217,0
5218,0
5219,1
5220,0
5221,0
5222,0
5223,0
5224,1
5225,0
5226,1
5227,1
5228,0
5229,0
5230,0
5231,0
5232,1
5233,1
5234,1
5235,1
5236,1
5237,0
5238,1
5239,1
5240,0
5241,0
5242,1
5243,1
5244,0
5245,1
5246,1
5247,0
5248,1
5249,1
5250,0
5251,1
5252,1
5253,1
5254,1
5255,0
5256,0
5257,0
5258,0
5259,1
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,0
5267,1
5268,1
5269,0
5270,1
5271,0
5272,1
5273,0
5274,0
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,1
5289,0
5290,1
5291,1
5292,0
5293,0
5294,0
5295,0
5296,0
5297,1
5298,1
5299,0
5300,0
5301,0
5302,1
5303,0
5304,0
5305,0
5306,1
5307,1
5308,1
5309,0
5310,0
5311,1
5312,0
5313,0
5314,0
5315,1
5316,1
5317,0
5318,1
5319,1
5320,1
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,1
5329,0
5330,0
5331,1
5332,0
5333,0
5334,0
5335,1
5336,1
5337,0
5338,1
5339,1
5340,0
5341,0
5342,0
5343,0
5344,0
5345,1
5346,0
5347,0
5348,0
5349,1
5350,0
5351,0
5352,0
5353,1
5354,0
5355,0
5356,1
5357,0
5358,0
5359,1
5360,1
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,0
5368,0
5369,0
5370,0
5371,1
5372,0
5373,0
5374,0
5375,1
5376,0
5377,0
5378,0
5379,0
5380,0
5381,1
5382,0
5383,0
5384,1
5385,0
5386,0
5387,0
5388,0
5389,0
5390,1
5391,0
5392,0
5393,0
5394,1
5395,1
5396,1
5397,1
5398,1
5399,1
5400,0
5401,1
5402,1
5403,1
5404,1
5405,1
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0
5413,1
5414,0
5415,0
5416,0
5417,1
5418,0
5419,0
5420,0
5421,0
5422,1
5423,0
5424,0
5425,0
5426,1
5427,1
5428,1
5429,0
5430,1
5431,0
5432,0
5433,1
5434,1
5435,0
5436,0
5437,0
5438,0
5439,0
5440,1
5441,0
5442,1
5443,1
5444,0
5445,1
5446,1
5447,1
5448,1
5449,0
5450,1
5451,1
5452,0
5453,0
5454,1
5455,1
5456,1
5457,0
5458,0
5459,1
5460,0
5461,0
5462,0
5463,0
5464,1
5465,1
5466,1
5467,0
5468,1
5469,1
5470,1
5471,0
5472,1
5473,1
5474,0
5475,0
5476,0
5477,1
5478,1
5479,0
5480,1
5481,1
5482,1
5483,1
5484,1
5485,1
5486,1
5487,1
5488,1
5489,1
5490,0
5491,1
5492,1
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,1
5527,0
5528,0
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5535,0
5536,0
5537,1
5538,1
5539,1
5540,0
5541,0
5542,0
5543,0
5544,1
5545,1
5546,0
5547,0
5548,0
5549,0
5550,1
5551,0
5552,1
5553,0
5554,0
5555,1
5556,0
5557,1
5558,0
5559,1
5560,0
5561,0
5562,0
5563,1
5564,1
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,1
5572,0
5573,0
5574,0
5575,0
5576,0
5577,0
5578,0
5579,1
5580,0
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,1
5598,0
5599,0
5600,0
5601,0
5602,0
5603,0
5604,0
5605,1
5606,0
5607,0
5608,0
5609,0
5610,1
5611,0
5612,1
5613,0
5614,1
5615,0
5616,1
5617,0
5618,0
5619,1
5620,0
5621,0
5622,0
5623,0
5624,1
5625,1
5626,0
5627,0
5628,0
5629,0
5630,0
5631,1
5632,0
5633,0
5634,0
5635,1
5636,0
5637,0
5638,1
5639,0
5640,0
5641,1
5642,1
5643,1
5644,0
5645,1
5646,1
5647,0
5648,1
5649,0
5650,1
5651,1
5652,0
5653,0
5654,0
5655,1
5656,0
5657,1
5658,0
5659,1
5660,1
5661,1
5662,1
5663,1
5664,1
5665,1
5666,1
5667,1
5668,1
5669,0
5670,0
5671,1
5672,1
5673,1
5674,1
5675,1
5676,0
5677,1
5678,0
5679,0
5680,1
5681,1
5682,1
5683,1
5684,1
5685,1
5686,1
5687,0
5688,1
5689,0
5690,0
5691,0
5692,0
5693,1
5694,1
5695,0
5696,0
5697,1
5698,0
5699,1
5700,0
5701,0
5702,0
5703,1
5704,0
5705,0
5706,1
5707,0
5708,1
5709,1
5710,1
5711,1
5712,0
5713,1
5714,1
5715,1
5716,1
5717,1
5718,0
5719,0
5720,1
5721,1
5722,0
5723,1
5724,0
5725,0
5726,1
5727,1
5728,0
5729,1
5730,0
5731,0
5732,0
5733,0
5734,1
5735,0
5736,1
5737,0
5738,0
5739,1
5740,1
5741,1
5742,0
5743,0
5744,1
5745,1
5746,1
5747,1
5748,1
5749,1
5750,1
5751,1
5752,1
5753,1
5754,1
5755,1
5756,1
5757,1
5758,1
5759,0
5760,1
5761,1
5762,1
5763,1
5764,0
5765,1
5766,1
5767,1
5768,0
5769,1
5770,1
5771,1
5772,1
5773,1
5774,1
5775,1
5776,1
5777,1
5778,1
5779,1
5780,1
5781,1
5782,0
5783,0
5784,0
5785,1
5786,1
5787,1
5788,0
5789,0
5790,1
5791,1
5792,1
5793,1
5794,1
5795,1
5796,1
